Station,Station_Name,Quarter,year,quarter,species,X,Y,DO,Temperature,pH,Salinity,NH3,PO4,H2S,BOD5,COD,TSS,Coliform,Alkalinity,Transparency,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,HSI,HSI_Level,r_hsi,R_km
NB58,Luồng Cửa Ông,2026-04-01,2026,2,cobia,2319421,458021,6.466397762298584,26.704561233520508,8.131147384643555,31.35651397705078,0.0408350527286529,0.0555186942219734,,31.814546585083008,79.23706817626953,3.33013129234314,370.6921997070313,136.65921020507812,3.549666404724121,0.0013036195887252,0.0016760099679231,0.0001038050686474,0.0,0.0013075852766633,0.0001685166789684,0.0106235248968005,0.0005094608059152,0.8433633115978697,Phù hợp,0.5,
NB58,Luồng Cửa Ông,2026-07-01,2026,3,cobia,2319421,458021,5.523410320281982,28.854124069213867,8.193254470825195,31.558025360107425,0.0326396077871322,0.0610840618610382,,39.49335861206055,99.11248016357422,1.6036452054977417,0.0,123.45144653320312,4.025181293487549,0.001308208447881,0.0023640922736376,0.0001038050686474,0.0,0.0009312878246419,0.0001685166789684,0.0085104433819651,0.000389496126445,0.8315340005524845,Phù hợp,0.5,
NB58,Luồng Cửa Ông,2026-10-01,2026,4,cobia,2319421,458021,5.749100208282471,24.67157936096192,8.04312515258789,32.19513320922852,0.0521776974201202,0.0430524908006191,,35.22954177856445,113.52574157714844,3.877305746078491,0.0,120.77279663085938,1.8960007429122925,0.001308208447881,0.0022795279510319,0.0001038050686474,9.829196642385796e-06,0.000427061371738,0.0001685166789684,0.0134070599451661,0.0002572750963736,0.8214456906470329,Phù hợp,1.505968957183381,
NB59,Lạch Vông Vang - Cống Thẻ,2026-01-01,2026,1,cobia,2322828,469833,6.192144870758057,21.53571319580078,8.189319610595703,31.765003204345703,0.0553514659404754,0.0271556675434112,,36.31771087646485,83.79869079589844,1.5296385288238523,0.0,116.97710418701172,0.056616436690092,0.0013612867332994,0.0017515827203169,0.0001038050686474,6.628421397181228e-05,0.0007609733147546,0.0001685166789684,0.013166069984436,0.0007906826795078,0.8282707533731044,Phù hợp,2.562145292523436,
NB59,Lạch Vông Vang - Cống Thẻ,2026-04-01,2026,2,cobia,2322828,469833,5.577838897705078,26.25183868408203,8.223630905151367,32.73095703125,0.0633453950285911,0.0299970228224992,,29.34982681274414,66.3433609008789,3.840507030487061,0.0,118.18572998046876,2.995121955871582,0.001308208447881,0.0016132877208292,0.0001038050686474,0.0,0.0015321912942454,0.0001685166789684,0.0104018775746226,0.0004035591264255,0.8437168317019662,Phù hợp,2.562145292523436,
NB59,Lạch Vông Vang - Cống Thẻ,2026-07-01,2026,3,cobia,2322828,469833,5.946423053741455,27.183198928833008,8.070746421813965,32.60895919799805,0.0449595376849174,0.0508822202682495,,37.39640426635742,129.18222045898438,3.3802456855773926,908.1007080078124,133.64266967773438,10.476564407348633,0.001308208447881,0.0021552375983446,0.0001038050686474,0.0008356032776646,0.0005672535044141,0.0001685166789684,0.0280583035200834,0.000397044874262,0.8281383630740848,Phù hợp,2.562145292523436,
NB59,Lạch Vông Vang - Cống Thẻ,2026-10-01,2026,4,cobia,2322828,469833,8.096794128417969,26.1606674194336,8.132220268249512,31.721904754638672,0.0596649348735809,0.0519472956657409,,34.383445739746094,100.792236328125,2.380204200744629,465.5783386230469,113.91741943359376,7.482944011688232,0.001308208447881,0.0022186669521033,0.0001038050686474,0.0002957625547423,0.0017518751556053,0.0001685166789684,0.0195754803717136,0.0003752533229999,0.8323276609584911,Phù hợp,0.5,
NB60,Cửa Đối,2026-01-01,2026,1,cobia,2319552,480158,6.708779811859131,22.007930755615234,8.118423461914062,32.875999450683594,0.0418531559407711,0.0326954908668994,,35.91147994995117,163.84584045410156,3.887420654296875,0.0,118.93927001953124,1.512260913848877,0.0013612867332994,0.0015506107592955,0.0001038050686474,0.0,0.0008975231321528,0.0001685166789684,0.0118882916867733,0.0004959458019584,0.8150489189816517,Phù hợp,0.5,
NB60,Cửa Đối,2026-04-01,2026,2,cobia,2319552,480158,6.36960506439209,25.98886489868164,8.09210205078125,31.784074783325195,0.0456187576055526,0.0470087528228759,,34.756813049316406,95.31974029541016,3.838221311569214,749.3113403320312,133.14703369140625,8.010358810424805,0.0013036195887252,0.0017395288450643,0.0001038050686474,0.0021698491182178,0.0012908126227557,0.0001685166789684,0.019242949783802,0.0012347062584012,0.8381042185648193,Phù hợp,1.4323129895382505,
NB60,Cửa Đối,2026-07-01,2026,3,cobia,2319552,480158,5.347143173217773,27.55574989318848,7.999460220336914,32.944026947021484,0.0360066518187522,0.0635008215904235,,33.73734664916992,128.0394744873047,3.4434757232666016,0.0,117.47559356689452,9.938801765441896,0.001308208447881,0.0016700924606993,0.0001038050686474,0.0016193658811971,0.0013832193799316,0.0001685166789684,0.0106193711981177,0.0005408755387179,0.8380732130997384,Phù hợp,1.4323129895382505,
NB60,Cửa Đối,2026-10-01,2026,4,cobia,2319552,480158,6.33266544342041,24.109554290771484,8.120630264282227,31.902231216430664,0.0429695583879947,0.0391426980495452,,35.53489303588867,116.18016815185548,2.6969645023345947,0.0,122.13584899902344,9.44565200805664,0.001308208447881,0.0019769645296037,0.0001038050686474,0.000162279990036,0.0008270139223895,0.0001685166789684,0.0081058833748102,0.0004586658906191,0.8489157411219818,Phù hợp,0.5,
NB61,Lạch giữa đảo Thẻ Vàng- đảo Vạn Đuôi,2026-01-01,2026,1,cobia,2314890,456306,6.638932704925537,21.922792434692383,8.216047286987305,32.873477935791016,0.0249181818217039,0.0195941515266895,,35.76007843017578,104.51727294921876,3.102532148361206,0.0,126.44935607910156,2.838729858398437,0.0013566978741437,0.0012674188474193,0.0001038050686474,0.0,0.0010987067362293,0.0001685166789684,0.0058183618821203,0.0003868794883601,0.8473492452238409,Phù hợp,0.5,
NB61,Lạch giữa đảo Thẻ Vàng- đảo Vạn Đuôi,2026-04-01,2026,2,cobia,2314890,456306,6.668160915374756,26.341800689697266,8.169665336608887,31.687088012695312,0.0383700840175151,0.0309560503810644,,36.04170227050781,85.77655029296875,4.111254692077637,770.508056640625,137.89268493652344,9.668006896972656,0.0013036195887252,0.0017533714417368,0.0001038050686474,0.0071357530541718,0.0024822691921144,0.0001685166789684,0.0104019390419125,0.0002066307060886,0.8473967890353922,Phù hợp,2.2861577482754774,
NB61,Lạch giữa đảo Thẻ Vàng- đảo Vạn Đuôi,2026-07-01,2026,3,cobia,2314890,456306,6.1473588943481445,28.14552879333496,7.9628682136535645,32.25532531738281,0.0382536500692367,0.0598792061209678,,36.76144027709961,130.93502807617188,3.1353402137756348,599.2660522460938,120.66224670410156,8.475500106811523,0.001308208447881,0.0018552625551819,0.0001038050686474,0.0004241800343152,0.0005917603266425,0.0001685166789684,0.0067889746278524,0.000281923363218,0.8309176023130428,Phù hợp,2.2861577482754774,
NB61,Lạch giữa đảo Thẻ Vàng- đảo Vạn Đuôi,2026-10-01,2026,4,cobia,2314890,456306,6.759570121765137,24.600509643554688,8.137533187866211,31.928443908691406,0.0605063699185848,0.0392238572239875,,31.106809616088867,91.98739624023438,5.822271823883057,0.0,107.67086791992188,6.70892333984375,0.001308208447881,0.0021847013849765,0.0001038050686474,0.0004598728846758,0.0010649017058312,0.0001685166789684,0.0159812420606613,0.0003786158922594,0.8410283394463315,Phù hợp,2.2861577482754774,
NB62,Lạch Đẳng Chén phía Tây đảo Đống Chén,2026-01-01,2026,1,cobia,2316094,465215,7.308418273925781,21.585752487182617,8.148438453674316,32.2273063659668,0.0618040412664413,0.0321231223642826,,38.02299499511719,82.50359344482422,3.4411067962646484,48.37300491333008,120.29412841796876,4.279428482055664,0.001347028533928,0.0016549124848097,0.0001038050686474,0.0018046783516183,0.0018841940909624,0.0001685166789684,0.028703412041068,0.0010178965749219,0.827357361527213,Phù hợp,1.5278610048037746,
NB62,Lạch Đẳng Chén phía Tây đảo Đống Chén,2026-04-01,2026,2,cobia,2316094,465215,6.431559085845947,27.034242630004883,8.112299919128418,32.186424255371094,0.07391919195652,0.0422968491911888,,34.79790496826172,95.910400390625,4.932979106903076,0.0,111.75012969970705,4.931944847106934,0.001308208447881,0.0016392971156165,0.0001038050686474,0.0,0.0015540781896561,0.0001685166789684,0.0090071260929107,0.0005990716163069,0.8272900366902693,Phù hợp,1.5278610048037746,
NB62,Lạch Đẳng Chén phía Tây đảo Đống Chén,2026-07-01,2026,3,cobia,2316094,465215,5.628077983856201,27.406862258911133,8.042983055114746,32.74790573120117,0.0485019721090793,0.0547843463718891,,38.64990234375,141.215576171875,3.935574769973755,640.444091796875,150.34442138671875,8.13404655456543,0.001308208447881,0.0023264926858246,0.0001038050686474,0.0002773952728603,0.0004988947766833,0.0001685166789684,0.0073902392759919,0.0002573523088358,0.816022877226275,Phù hợp,1.5278610048037746,
